timestamp,open,high,low,close,volume
2023-02-08,74.0,84.0,73.0,84.0,329081400
2023-02-09,84.0,87.0,80.0,81.0,123460900
2023-02-10,80.0,82.0,77.0,80.0,45985700
2023-02-13,80.0,81.0,75.0,76.0,62651400
2023-02-14,76.0,80.0,74.0,77.0,50756300
2023-02-15,78.0,78.0,75.0,76.0,21909100
2023-02-16,76.0,78.0,74.0,75.0,98218700
2023-02-17,75.0,76.0,73.0,75.0,30323600
2023-02-20,75.0,76.0,71.0,71.0,52323700
2023-02-21,72.0,73.0,70.0,70.0,26491600
2023-02-22,70.0,73.0,70.0,70.0,45464900
2023-02-23,70.0,73.0,70.0,71.0,35483100
2023-02-24,71.0,73.0,68.0,69.0,66071800
2023-02-27,69.0,71.0,66.0,66.0,55037900
2023-02-28,67.0,73.0,66.0,66.0,339422300
2023-03-01,67.0,68.0,66.0,67.0,47308200
2023-03-02,67.0,71.0,66.0,68.0,121348500
2023-03-03,68.0,69.0,67.0,68.0,22744800
2023-03-06,68.0,69.0,67.0,67.0,21951700
2023-03-07,67.0,68.0,65.0,66.0,43126500
2023-03-08,67.0,67.0,64.0,64.0,28315900
2023-03-09,64.0,65.0,63.0,64.0,30930500
2023-03-10,64.0,64.0,61.0,61.0,41654800
2023-03-13,61.0,62.0,60.0,61.0,20531400
2023-03-14,62.0,62.0,57.0,57.0,64839500
2023-03-15,57.0,60.0,56.0,56.0,30429900
2023-03-16,56.0,56.0,53.0,53.0,55958300
2023-03-17,53.0,62.0,53.0,60.0,160596400
2023-03-20,59.0,64.0,58.0,59.0,82479300
2023-03-21,60.0,62.0,59.0,60.0,60291500
2023-03-24,61.0,62.0,58.0,60.0,63831500
2023-03-27,60.0,61.0,59.0,61.0,43779000
2023-03-28,60.0,62.0,59.0,60.0,39358500
2023-03-29,60.0,67.0,60.0,64.0,181945700
2023-03-30,66.0,66.0,62.0,63.0,53391600
2023-03-31,64.0,65.0,62.0,63.0,60281900
2023-04-03,63.0,64.0,60.0,63.0,62533900
2023-04-04,63.0,64.0,61.0,62.0,35785800
2023-04-05,63.0,64.0,61.0,61.0,30335800
2023-04-06,62.0,63.0,60.0,61.0,31512800
2023-04-10,61.0,61.0,58.0,60.0,19545000
2023-04-11,59.0,60.0,58.0,60.0,13693500
2023-04-12,60.0,60.0,58.0,60.0,30649200
2023-04-13,68.0,68.0,59.0,60.0,22274600
2023-04-14,59.0,60.0,59.0,59.0,9422500
2023-04-17,58.0,60.0,58.0,59.0,7295300
2023-04-18,59.0,59.0,57.0,57.0,28777600
2023-04-26,58.0,58.0,55.0,56.0,34924200
2023-04-27,57.0,59.0,56.0,59.0,16962000
2023-04-28,57.0,60.0,57.0,59.0,14640000
2023-05-02,59.0,59.0,57.0,58.0,17290300
2023-05-03,58.0,59.0,57.0,58.0,29505200
2023-05-04,58.0,59.0,57.0,58.0,17783100
2023-05-05,58.0,59.0,56.0,58.0,41258800
2023-05-08,58.0,58.0,55.0,57.0,24613800
2023-05-09,57.0,58.0,56.0,58.0,27010700
2023-05-10,58.0,58.0,56.0,57.0,15143100
2023-05-11,57.0,57.0,56.0,57.0,43832200
2023-05-12,57.0,58.0,56.0,57.0,19702400
2023-05-15,56.0,57.0,55.0,56.0,24909700
2023-05-16,55.0,58.0,55.0,57.0,27111700
2023-05-17,56.0,57.0,55.0,56.0,14768800
2023-05-19,56.0,59.0,56.0,57.0,74105200
2023-05-22,58.0,58.0,56.0,58.0,11781200
2023-05-23,58.0,60.0,57.0,57.0,33610000
2023-05-24,57.0,58.0,56.0,57.0,26771300
2023-05-25,57.0,57.0,55.0,56.0,31589700
2023-05-26,55.0,57.0,55.0,56.0,29705400
2023-05-29,56.0,56.0,54.0,56.0,33427000
2023-05-30,56.0,56.0,55.0,56.0,9626100
2023-05-31,56.0,56.0,55.0,55.0,10698900
2023-06-05,56.0,56.0,55.0,56.0,8956600
2023-06-06,56.0,56.0,55.0,56.0,16499500
2023-06-07,56.0,57.0,55.0,56.0,14894000
2023-06-08,55.0,57.0,55.0,57.0,23806400
2023-06-09,57.0,57.0,55.0,57.0,24945400
2023-06-12,57.0,58.0,56.0,56.0,45469000
2023-06-13,56.0,60.0,56.0,58.0,108180400
2023-06-14,59.0,59.0,56.0,57.0,71672400
2023-06-15,56.0,57.0,56.0,56.0,14883200
2023-06-16,57.0,57.0,55.0,57.0,50251200
2023-06-19,57.0,57.0,55.0,56.0,53256700
2023-06-20,56.0,58.0,56.0,56.0,65376500
2023-06-21,56.0,57.0,55.0,56.0,57833000
2023-06-22,56.0,57.0,55.0,56.0,70509500
2023-06-23,56.0,57.0,55.0,56.0,70778800
2023-06-26,56.0,56.0,54.0,56.0,59510400
2023-06-27,56.0,56.0,54.0,56.0,57969400
2023-07-03,56.0,56.0,54.0,56.0,72232800
2023-07-04,56.0,56.0,54.0,55.0,41864000
2023-07-05,55.0,56.0,54.0,56.0,49572400
2023-07-06,56.0,58.0,54.0,56.0,137358700
2023-07-07,56.0,57.0,55.0,56.0,46490800
2023-07-10,56.0,57.0,55.0,57.0,68281300
2023-07-11,57.0,57.0,56.0,57.0,5832500
2023-07-12,57.0,60.0,56.0,59.0,175510700
2023-07-13,59.0,62.0,58.0,59.0,102502000
2023-07-14,59.0,61.0,59.0,60.0,56374900
2023-07-17,60.0,61.0,59.0,59.0,80111200
2023-07-18,59.0,60.0,58.0,58.0,56810600
2023-07-20,58.0,59.0,57.0,58.0,60913800
2023-07-21,58.0,59.0,57.0,59.0,35829600
2023-07-24,59.0,60.0,58.0,59.0,52366800
2023-07-25,59.0,60.0,58.0,59.0,47936500
2023-07-26,59.0,60.0,58.0,60.0,59301300
2023-07-27,60.0,61.0,59.0,60.0,66974000
2023-07-28,60.0,60.0,59.0,59.0,46005400
2023-07-31,59.0,60.0,58.0,59.0,54173600
2023-08-01,58.0,59.0,56.0,57.0,39016200
2023-08-02,57.0,57.0,55.0,57.0,42799700
2023-08-03,57.0,58.0,56.0,58.0,46424000
2023-08-04,57.0,58.0,57.0,58.0,26851300
2023-08-07,57.0,58.0,56.0,57.0,31809000
2023-08-08,57.0,58.0,56.0,58.0,39954700
2023-08-09,57.0,58.0,55.0,56.0,66466800
2023-08-10,56.0,56.0,55.0,55.0,7640900
2023-08-11,55.0,56.0,55.0,55.0,6379100
2023-08-14,55.0,56.0,54.0,55.0,56289600
2023-08-15,54.0,59.0,54.0,58.0,104947400
2023-08-16,58.0,58.0,55.0,57.0,31106300
2023-08-18,57.0,57.0,55.0,56.0,52463400
2023-08-21,56.0,56.0,55.0,55.0,12654600
2023-08-22,55.0,56.0,55.0,55.0,16313800
2023-08-23,55.0,56.0,55.0,56.0,38156300
2023-08-24,56.0,56.0,55.0,55.0,9577300
2023-08-25,55.0,55.0,54.0,55.0,10440000
2023-08-28,55.0,57.0,54.0,57.0,95884100
2023-08-29,57.0,64.0,57.0,60.0,273565500
2023-08-30,60.0,61.0,58.0,60.0,82691400
2023-08-31,59.0,60.0,56.0,56.0,79769700
2023-09-01,56.0,57.0,55.0,56.0,35736700
2023-09-04,56.0,56.0,54.0,56.0,78640500
2023-09-05,55.0,56.0,55.0,56.0,14136000
2023-09-06,56.0,56.0,54.0,55.0,18747600
2023-09-07,55.0,56.0,54.0,55.0,9868000
2023-09-08,55.0,57.0,54.0,56.0,33477200
2023-09-11,56.0,57.0,55.0,56.0,17405600
2023-09-12,56.0,56.0,54.0,55.0,21194200
2023-09-13,55.0,56.0,54.0,54.0,24755500
2023-09-14,54.0,55.0,53.0,55.0,44242300
2023-09-15,55.0,56.0,54.0,54.0,53623200
2023-09-18,54.0,55.0,52.0,52.0,95113900
2023-09-19,52.0,53.0,51.0,52.0,41678300
2023-09-20,52.0,53.0,51.0,53.0,31900800
2023-09-21,53.0,53.0,51.0,52.0,26811400
2023-09-22,52.0,53.0,51.0,52.0,22740900
2023-09-25,52.0,52.0,51.0,52.0,5273600
2023-09-26,52.0,52.0,50.0,51.0,51938800
2023-09-27,51.0,52.0,50.0,51.0,45526200
2023-09-29,51.0,52.0,50.0,52.0,53147900
2023-10-02,51.0,52.0,50.0,50.0,31773600
2023-10-03,50.0,51.0,50.0,51.0,50687700
2023-10-04,51.0,51.0,50.0,51.0,155131400
2023-10-05,50.0,51.0,50.0,50.0,65296600
2023-10-06,50.0,51.0,50.0,50.0,11741100
2023-10-09,50.0,51.0,50.0,51.0,15247800
2023-10-10,50.0,51.0,50.0,51.0,9941200
2023-10-11,51.0,51.0,50.0,51.0,27067900
2023-10-12,50.0,55.0,50.0,54.0,171875700
2023-10-13,54.0,54.0,51.0,53.0,41201500
2023-10-16,53.0,53.0,50.0,51.0,39057100
2023-10-17,51.0,52.0,51.0,52.0,12323400
2023-10-18,52.0,52.0,51.0,51.0,17814000
2023-10-19,51.0,51.0,50.0,51.0,16183700
2023-10-20,51.0,51.0,50.0,51.0,37233800
2023-10-23,51.0,51.0,50.0,51.0,57832000
2023-10-24,51.0,51.0,50.0,51.0,16792500
2023-10-25,51.0,53.0,50.0,51.0,67050800
2023-10-26,51.0,51.0,50.0,51.0,23748700
2023-10-27,51.0,51.0,50.0,50.0,21873400
2023-10-30,50.0,51.0,50.0,50.0,12941500
2023-10-31,50.0,51.0,50.0,51.0,23504300
2023-11-01,50.0,51.0,50.0,50.0,11495100
2023-11-02,50.0,51.0,50.0,50.0,16372800
2023-11-03,50.0,51.0,50.0,50.0,18423200
2023-11-06,50.0,51.0,50.0,50.0,10793300
2023-11-07,50.0,51.0,50.0,50.0,4015800
2023-11-08,50.0,51.0,50.0,51.0,6962500
2023-11-09,50.0,51.0,50.0,50.0,14695500
2023-11-10,50.0,50.0,50.0,50.0,7408800
2023-11-13,50.0,51.0,50.0,50.0,2776000
2023-11-14,50.0,51.0,50.0,51.0,9810300
2023-11-15,51.0,52.0,50.0,50.0,55191000
2023-11-16,51.0,51.0,50.0,50.0,18965300
2023-11-17,50.0,51.0,50.0,50.0,22481800
2023-11-20,50.0,51.0,50.0,50.0,7623000
2023-11-21,50.0,51.0,50.0,51.0,7249000
2023-11-22,50.0,50.0,50.0,50.0,5224000
2023-11-23,50.0,51.0,50.0,51.0,5870200
2023-11-24,50.0,53.0,50.0,52.0,77475700
2023-11-27,52.0,52.0,50.0,51.0,24220000
2023-11-28,51.0,51.0,50.0,51.0,4184600
2023-11-29,51.0,51.0,50.0,50.0,28349400
2023-11-30,51.0,51.0,50.0,50.0,39488500
2023-12-01,50.0,51.0,50.0,51.0,14387000
2023-12-04,50.0,51.0,50.0,50.0,27384300
2023-12-05,50.0,52.0,50.0,51.0,56755800
2023-12-06,51.0,52.0,50.0,50.0,21381500
2023-12-07,50.0,51.0,50.0,51.0,14342000
2023-12-08,50.0,51.0,50.0,50.0,14762000
2023-12-11,50.0,51.0,50.0,50.0,10090900
2023-12-12,50.0,50.0,50.0,50.0,7287600
2023-12-13,50.0,50.0,50.0,50.0,581900
2023-12-14,50.0,50.0,50.0,50.0,403000
2023-12-15,50.0,50.0,50.0,50.0,327600
2023-12-18,50.0,50.0,50.0,50.0,1215700
2023-12-19,50.0,50.0,50.0,50.0,502200
2023-12-20,50.0,50.0,50.0,50.0,218400
2023-12-21,50.0,50.0,50.0,50.0,1672900
2023-12-22,50.0,50.0,50.0,50.0,1088000
2023-12-27,50.0,50.0,50.0,50.0,810400
2023-12-28,50.0,50.0,50.0,50.0,1245800
2023-12-29,50.0,50.0,50.0,50.0,1276800
2024-01-02,50.0,50.0,50.0,50.0,681400
2024-01-03,50.0,50.0,50.0,50.0,462500
2024-01-04,50.0,50.0,50.0,50.0,936500
2024-01-05,50.0,50.0,50.0,50.0,3220900
2024-01-08,50.0,50.0,50.0,50.0,355600
2024-01-09,50.0,50.0,50.0,50.0,253800
2024-01-10,50.0,50.0,50.0,50.0,591100
2024-01-11,51.0,51.0,50.0,50.0,1822400
2024-01-12,50.0,50.0,50.0,50.0,651500
2024-01-15,50.0,50.0,50.0,50.0,650400
2024-01-16,51.0,53.0,50.0,51.0,110282500
2024-01-17,52.0,52.0,50.0,50.0,15526200
2024-01-18,50.0,51.0,50.0,50.0,41191200
2024-01-19,50.0,51.0,50.0,50.0,15773900
2024-01-22,50.0,51.0,50.0,50.0,7449300
2024-01-23,50.0,51.0,50.0,50.0,13905500
2024-01-24,50.0,51.0,50.0,50.0,17247300
2024-01-25,51.0,51.0,50.0,50.0,4316500
2024-01-26,50.0,50.0,50.0,50.0,189200
2024-01-29,50.0,50.0,50.0,50.0,324800
2024-01-30,50.0,50.0,50.0,50.0,180000
2024-01-31,50.0,50.0,50.0,50.0,2044000
2024-02-01,51.0,51.0,50.0,50.0,130600
2024-02-02,50.0,50.0,50.0,50.0,1160900
2024-02-05,50.0,50.0,50.0,50.0,90300
2024-02-06,50.0,50.0,50.0,50.0,289400
2024-02-07,50.0,50.0,50.0,50.0,104500
2024-02-12,50.0,50.0,50.0,50.0,1493600
2024-02-13,50.0,50.0,50.0,50.0,197900
2024-02-15,50.0,50.0,50.0,50.0,1260100
2024-02-16,50.0,50.0,50.0,50.0,1493300
2024-02-19,50.0,50.0,50.0,50.0,1301000
2024-02-20,50.0,50.0,50.0,50.0,1064500
2024-02-21,50.0,50.0,50.0,50.0,9000
2024-02-22,51.0,51.0,50.0,50.0,263800
2024-02-23,50.0,50.0,50.0,50.0,398900
2024-02-26,50.0,50.0,50.0,50.0,3820000
2024-02-27,50.0,50.0,50.0,50.0,31600
2024-02-28,50.0,50.0,50.0,50.0,83400
2024-02-29,50.0,50.0,50.0,50.0,166100
2024-03-01,50.0,50.0,50.0,50.0,17500
2024-03-04,50.0,50.0,50.0,50.0,295900
2024-03-05,50.0,50.0,50.0,50.0,565600
2024-03-06,50.0,50.0,50.0,50.0,641600
2024-03-07,50.0,50.0,50.0,50.0,97600
2024-03-08,50.0,50.0,50.0,50.0,236900
2024-03-13,50.0,50.0,50.0,50.0,230300
2024-03-14,50.0,50.0,50.0,50.0,596100
2024-03-15,50.0,50.0,50.0,50.0,42400
2024-03-18,50.0,50.0,50.0,50.0,83200
2024-03-19,50.0,50.0,50.0,50.0,16600
2024-03-20,50.0,50.0,50.0,50.0,3800
2024-03-21,50.0,50.0,50.0,50.0,46200
2024-03-22,50.0,50.0,50.0,50.0,12900
2024-03-25,50.0,50.0,50.0,50.0,97700
2024-03-26,50.0,50.0,50.0,50.0,20300
2024-03-27,50.0,50.0,50.0,50.0,45000
2024-03-28,50.0,50.0,50.0,50.0,20200
2024-04-01,50.0,50.0,50.0,50.0,133500
2024-04-02,50.0,50.0,50.0,50.0,4400
2024-04-03,50.0,50.0,50.0,50.0,23400
2024-04-04,50.0,50.0,50.0,50.0,3500
2024-04-05,50.0,50.0,50.0,50.0,36000
2024-04-16,50.0,50.0,50.0,50.0,25300
2024-04-17,50.0,50.0,50.0,50.0,8800
2024-04-18,50.0,50.0,50.0,50.0,6500
2024-04-19,50.0,50.0,50.0,50.0,7700
2024-04-22,50.0,50.0,50.0,50.0,4000
2024-04-23,50.0,50.0,50.0,50.0,227400
2024-04-24,50.0,50.0,50.0,50.0,34400
2024-04-25,50.0,50.0,50.0,50.0,248800
2024-04-26,50.0,50.0,50.0,50.0,4800
2024-04-29,50.0,50.0,50.0,50.0,58100
2024-04-30,50.0,50.0,50.0,50.0,23600
2024-05-02,50.0,50.0,50.0,50.0,127400
2024-05-03,50.0,50.0,50.0,50.0,223400
2024-05-06,50.0,50.0,50.0,50.0,121300
2024-05-07,50.0,50.0,50.0,50.0,43400
2024-05-08,50.0,50.0,50.0,50.0,6600
2024-05-13,50.0,50.0,50.0,50.0,25900
2024-05-14,50.0,50.0,50.0,50.0,25500
2024-05-15,50.0,50.0,50.0,50.0,41800
2024-05-16,50.0,50.0,50.0,50.0,8368000
2024-05-17,50.0,50.0,50.0,50.0,195500
2024-05-20,50.0,50.0,50.0,50.0,14400
2024-05-21,50.0,50.0,50.0,50.0,65500
2024-05-22,50.0,50.0,50.0,50.0,52200
2024-05-27,50.0,50.0,50.0,50.0,23100
2024-05-28,50.0,50.0,50.0,50.0,17000
2024-05-29,50.0,50.0,50.0,50.0,104900
2024-05-30,50.0,50.0,50.0,50.0,5300
2024-05-31,45.0,45.0,45.0,45.0,94900
2024-06-03,41.0,41.0,41.0,41.0,3887100
2024-06-04,37.0,37.0,37.0,37.0,2730000
2024-06-05,34.0,34.0,34.0,34.0,848800
2024-06-06,31.0,31.0,31.0,31.0,2975400
2024-06-07,28.0,28.0,28.0,28.0,2886300
2024-06-10,26.0,26.0,26.0,26.0,2566200
2024-06-11,24.0,24.0,24.0,24.0,15409100
2024-06-12,23.0,23.0,22.0,23.0,44794400
2024-06-13,23.0,23.0,23.0,23.0,42410700
2024-06-14,23.0,25.0,23.0,25.0,23214700
2024-06-19,27.0,27.0,27.0,27.0,10912200
2024-06-20,29.0,29.0,29.0,29.0,4941500
2024-06-21,31.0,31.0,31.0,31.0,3203700
2024-06-24,34.0,34.0,34.0,34.0,13939600
2024-06-25,36.0,37.0,35.0,37.0,34987200
2024-06-26,36.0,36.0,34.0,34.0,11082000
2024-06-27,32.0,32.0,31.0,32.0,9190200
2024-06-28,32.0,32.0,30.0,30.0,1740500
2024-07-01,30.0,30.0,29.0,30.0,6264900
2024-07-02,30.0,31.0,29.0,30.0,7485800
2024-07-03,31.0,33.0,31.0,33.0,6327600
2024-07-04,34.0,35.0,34.0,35.0,5217300
2024-07-05,37.0,38.0,37.0,38.0,12911800
2024-07-08,40.0,40.0,39.0,40.0,13192000
2024-07-09,42.0,44.0,42.0,44.0,23104100
2024-07-10,47.0,47.0,47.0,47.0,16485300
2024-07-11,49.0,50.0,49.0,50.0,27102600
2024-07-12,50.0,50.0,47.0,50.0,31119000
2024-07-15,50.0,50.0,50.0,50.0,15827900
2024-07-16,50.0,53.0,49.0,53.0,33591500
2024-07-17,55.0,55.0,48.0,51.0,96066100
2024-07-18,51.0,51.0,51.0,51.0,15052200
2024-07-19,51.0,51.0,50.0,50.0,19232300
2024-07-22,50.0,50.0,50.0,50.0,9857900
2024-07-23,50.0,50.0,49.0,49.0,5275400
2024-07-24,49.0,49.0,48.0,48.0,2705700
2024-07-25,48.0,48.0,47.0,47.0,13969800
2024-07-26,46.0,48.0,46.0,48.0,8077600
2024-07-29,50.0,51.0,50.0,51.0,13542100
2024-07-30,51.0,53.0,51.0,53.0,15990800
2024-07-31,55.0,55.0,55.0,55.0,29309900
2024-08-01,55.0,55.0,55.0,55.0,35000300
2024-08-02,55.0,55.0,55.0,55.0,23453000
2024-08-05,55.0,55.0,53.0,55.0,44348400
2024-08-06,55.0,58.0,55.0,58.0,38832600
2024-08-07,61.0,63.0,61.0,63.0,47155600
2024-08-08,69.0,69.0,69.0,69.0,112779200
2024-08-09,75.0,75.0,75.0,75.0,80808200
2024-08-12,82.0,82.0,82.0,82.0,120988400
2024-08-13,90.0,90.0,90.0,90.0,43211500
